review_id,source_file_id,record_id,domain,language_form,raw_input,normalized_input,intent,operation_class,expected_behavior,execution_allowed,quality_score,duplicate_group,contradiction_group,language_naturalness,intent_correct,entities_correct,accounting_correct,safety_correct,reviewer_correction,reviewer_notes,reviewer_name,reviewed_at,review_status,review_decision,machine_precheck,machine_precheck_notes
HR-00801,0033,TIME-ADMY-000131,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00802,0033,TIME-BSMY-000044,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00803,0033,TIME-BSMY-000050,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00804,0033,TIME-BSMY-000055,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00805,0033,TIME-COLL-008,,romanized_nepali,1:2,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00806,0033,TIME-DATEROLE-001,,romanized_nepali,invoice date,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00807,0033,TIME-DATEROLEGEN-000009,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00808,0033,TIME-DATEROLEGEN-000031,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00809,0033,TIME-DATEROLEGEN-000059,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00810,0033,TIME-ERR-003,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00811,0033,TIME-ERR-006,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00812,0033,TIME-EXT-000001,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00813,0033,TIME-EXT-000002,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00814,0033,TIME-EXT-000010,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00815,0033,TIME-EXT-000011,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00816,0033,TIME-EXT-000015,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00817,0033,TIME-EXT-000017,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00818,0033,TIME-EXT-000032,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00819,0033,TIME-EXT-000034,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00820,0033,TIME-EXT-000046,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00821,0033,TIME-EXT-000047,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00822,0033,TIME-EXT-000051,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00823,0033,TIME-EXT-000052,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00824,0033,TIME-EXT-000070,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00825,0033,TIME-EXT-000082,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00826,0033,TIME-EXT-000085,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00827,0033,TIME-EXT-000106,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00828,0033,TIME-EXT-000113,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00829,0033,TIME-EXT-000118,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00830,0033,TIME-EXT-000126,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00831,0033,TIME-EXT-000128,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00832,0033,TIME-EXT-000130,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00833,0033,TIME-EXT-000131,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00834,0033,TIME-EXT-000143,,mixed,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00835,0033,TIME-EXT-000147,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00836,0033,TIME-EXT-000149,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00837,0033,TIME-EXT-000155,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00838,0033,TIME-EXT-000156,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00839,0033,TIME-EXT-000164,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00840,0033,TIME-EXT-000167,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00841,0033,TIME-EXT-000171,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00842,0033,TIME-EXT-000176,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00843,0033,TIME-EXT-000179,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00844,0033,TIME-EXT-000201,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00845,0033,TIME-EXT-000203,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00846,0033,TIME-EXT-000210,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00847,0033,TIME-EXT-000228,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00848,0033,TIME-EXT-000234,,romanized_nepali,bholi dekhi,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00849,0033,TIME-EXT-000238,,romanized_nepali,bholi bhitra,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00850,0033,TIME-EXT-000239,,romanized_nepali,2026-07-13 dekhi,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00851,0033,TIME-EXT-000245,,romanized_nepali,FY 2082/83 samma,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00852,0033,TIME-EXT-000247,,romanized_nepali,FY 2082/83 pachi,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00853,0033,TIME-EXT-000253,,romanized_nepali,month end bhitra,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00854,0033,TIME-PERGEN-000002,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00855,0033,TIME-PERGEN-000009,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00856,0033,TIME-PERGEN-000011,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00857,0033,TIME-PERGEN-000016,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00858,0033,TIME-PERGEN-000022,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00859,0033,TIME-PERGEN-000023,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00860,0033,TIME-PERGEN-000035,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00861,0033,TIME-PERGEN-000041,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00862,0033,TIME-PERGEN-000048,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00863,0033,TIME-PERGEN-000059,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00864,0033,TIME-PERGEN-000063,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00865,0033,TIME-PERGEN-000071,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00866,0033,TIME-PERGEN-000074,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00867,0033,TIME-PERGEN-000083,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00868,0033,TIME-PERGEN-000095,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00869,0033,TIME-PERIOD-013,,romanized_nepali,tax period,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00870,0033,TIME-RELROLE-000006,,romanized_nepali,aaja,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00871,0033,TIME-RELROLE-000008,,romanized_nepali,aaja,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00872,0033,TIME-RELROLE-000013,,romanized_nepali,hijo,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00873,0033,TIME-RELROLE-000014,,romanized_nepali,hijo,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00874,0033,TIME-RELROLE-000023,,romanized_nepali,bholi,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00875,0033,TIME-RELROLE-000027,,romanized_nepali,parsi,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00876,0033,TIME-RELROLE-000030,,romanized_nepali,parsi,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00877,0033,TIME-RELROLE-000046,,romanized_nepali,yo hapta,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00878,0033,TIME-RELROLE-000062,,romanized_nepali,arko hapta,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00879,0033,TIME-RELROLE-000069,,romanized_nepali,yo mahina,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00880,0033,TIME-RELROLE-000070,,romanized_nepali,yo mahina,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00881,0033,TIME-RELROLE-000071,,romanized_nepali,yo mahina,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00882,0033,TIME-RELROLE-000073,,romanized_nepali,gaya mahina,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00883,0033,TIME-RELROLE-000074,,romanized_nepali,gaya mahina,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00884,0033,TIME-RELROLE-000075,,romanized_nepali,gaya mahina,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00885,0033,TIME-RELROLE-000078,,romanized_nepali,gaya mahina,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00886,0033,TIME-RELROLE-000087,,romanized_nepali,arko mahina,,,,,False,0.925,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00887,0033,TIME-ROLE-022,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00888,0021,TOK-REPEAT-0008,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00889,0021,TOK-REPEAT-0010,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
HR-00890,0021,TOK-REPEAT-0012,,romanized_nepali,,,,,,False,0.8875,,,,,,,pass_structural,,[machine 2026-07-14T06:11:56+00:00] execution_allowed=false; language/accounting fields left for human reviewer,,,pending_human_after_machine_precheck,,structural_ok_pending_human,execution_allowed=false; language/accounting fields left for human reviewer
