review_id,input_text,highlighted_span,candidate_index,candidate_surface,acceptability,reviewer_entered_candidate,notes
V3R-9f35f8e98bdd,please cheque update gardinu,cheque,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-9f35f8e98bdd,please cheque update gardinu,cheque,1,cheque,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-9f35f8e98bdd,please cheque update gardinu,cheque,2,Cheque,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-9fe082be0571,branch ledger: adjustment entry ra pachi baaki milaaune,pachi,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-9fe082be0571,branch ledger: adjustment entry ra pachi baaki milaaune,pachi,1,adjustment,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-9fe082be0571,branch ledger: adjustment entry ra pachi baaki milaaune,pachi,2,pachi,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-9fe11b1ce762,aaja memo ko hisab milaaidim ra baaki clear gara,memo,0,memo_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-9fe11b1ce762,aaja memo ko hisab milaaidim ra baaki clear gara,memo,1,memo,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-9fe11b1ce762,aaja memo ko hisab milaaidim ra baaki clear gara,memo,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-9fe11b1ce762,aaja memo ko hisab milaaidim ra baaki clear gara,memo,3,MEMO,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a004ce5160d5,bholi samma thulo baaki clear garnu,thulo,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a004ce5160d5,bholi samma thulo baaki clear garnu,thulo,1,Thulo,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a004ce5160d5,bholi samma thulo baaki clear garnu,thulo,2,thulo,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a07f0eb62ddf,grahak le dekhau bare sodheko cha,dekhau,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a07f0eb62ddf,grahak le dekhau bare sodheko cha,dekhau,1,dekhau,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a07f0eb62ddf,grahak le dekhau bare sodheko cha,dekhau,2,Dekhau,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a0ab265946c2,Please update the status field in the English settings panel,status,0,status_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a0ab265946c2,Please update the status field in the English settings panel,status,1,STATUS,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a0ab265946c2,Please update the status field in the English settings panel,status,2,status,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a0ab265946c2,Please update the status field in the English settings panel,status,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a0ac590a0fbf,Please update the term field in the English settings panel,term,0,term,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a0ac590a0fbf,Please update the term field in the English settings panel,term,1,term_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a0ac590a0fbf,Please update the term field in the English settings panel,term,2,TERM,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a0ac590a0fbf,Please update the term field in the English settings panel,term,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a105d6ff7221,yo baaki last week ko ho,baaki,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a105d6ff7221,yo baaki last week ko ho,baaki,1,baaki,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a105d6ff7221,yo baaki last week ko ho,baaki,2,Baaki,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a1093357453d,branch ledger: cancel entry ra tara baaki milaaune,cancel,0,cancel,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a1093357453d,branch ledger: cancel entry ra tara baaki milaaune,cancel,1,tara,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a1093357453d,branch ledger: cancel entry ra tara baaki milaaune,cancel,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a123a31a8ac5,yo maal last week ko ho,maal,0,maal,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a123a31a8ac5,yo maal last week ko ho,maal,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a123a31a8ac5,yo maal last week ko ho,maal,2,Maal,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a1311d96f9ef,aaja schedule ko hisab milaaidim ra baaki clear gara,schedule,0,SCHEDULE,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a1311d96f9ef,aaja schedule ko hisab milaaidim ra baaki clear gara,schedule,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a1311d96f9ef,aaja schedule ko hisab milaaidim ra baaki clear gara,schedule,2,schedule,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a1311d96f9ef,aaja schedule ko hisab milaaidim ra baaki clear gara,schedule,3,schedule_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a1dac34b2ab5,bholi samma thyo baaki clear garnu,thyo,0,Thyo,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a1dac34b2ab5,bholi samma thyo baaki clear garnu,thyo,1,thyo,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a1dac34b2ab5,bholi samma thyo baaki clear garnu,thyo,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a227565eaf0b,Customer Rajesh Karki paid by bank transfer yesterday (name case 56),Rajesh,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a227565eaf0b,Customer Rajesh Karki paid by bank transfer yesterday (name case 56),Rajesh,1,Rajesh,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a234baa91929,aaja card ko hisab milaaidim ra baaki clear gara,card,0,card,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a234baa91929,aaja card ko hisab milaaidim ra baaki clear gara,card,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a234baa91929,aaja card ko hisab milaaidim ra baaki clear gara,card,2,CARD,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a234baa91929,aaja card ko hisab milaaidim ra baaki clear gara,card,3,card_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a238fe5c78ae,yo kehi last week ko ho,kehi,0,Kehi,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a238fe5c78ae,yo kehi last week ko ho,kehi,1,kehi,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a238fe5c78ae,yo kehi last week ko ho,kehi,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a2392ba1b297,check rate once before posting — context unclear,rate,0,rate_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a2392ba1b297,check rate once before posting — context unclear,rate,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a2392ba1b297,check rate once before posting — context unclear,rate,2,rate,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a2392ba1b297,check rate once before posting — context unclear,rate,3,RATE,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a2b50403c427,check choice once before posting — context unclear,choice,0,choice_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a2b50403c427,check choice once before posting — context unclear,choice,1,choice,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a2b50403c427,check choice once before posting — context unclear,choice,2,CHOICE,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a2b50403c427,check choice once before posting — context unclear,choice,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a304863f32bf,Please open the prepaid module and export the report,prepaid,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a304863f32bf,Please open the prepaid module and export the report,prepaid,1,prepaid,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a35f84af4f25,aba ra paisa mismatch bhayo,aba,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a35f84af4f25,aba ra paisa mismatch bhayo,aba,1,aba,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a35f84af4f25,aba ra paisa mismatch bhayo,aba,2,Aba,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a371607637ea,Please update the page field in the English settings panel,page,0,page_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a371607637ea,Please update the page field in the English settings panel,page,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a371607637ea,Please update the page field in the English settings panel,page,2,page,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a371607637ea,Please update the page field in the English settings panel,page,3,PAGE,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a38e422b255c,please saman update gardinu,saman,0,Saman,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a38e422b255c,please saman update gardinu,saman,1,saman,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a38e422b255c,please saman update gardinu,saman,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a3d47fae8d1d,aaja bag ko hisab milaaidim ra baaki clear gara,bag,0,bag,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a3d47fae8d1d,aaja bag ko hisab milaaidim ra baaki clear gara,bag,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a3d47fae8d1d,aaja bag ko hisab milaaidim ra baaki clear gara,bag,2,BAG,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a3d47fae8d1d,aaja bag ko hisab milaaidim ra baaki clear gara,bag,3,bag_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a40af9fe5576,Sync failed for settlement queue — retry after backup,settlement,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a40af9fe5576,Sync failed for settlement queue — retry after backup,settlement,1,settlement,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a42890257254,check row once before posting — context unclear,row,0,row,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a42890257254,check row once before posting — context unclear,row,1,ROW,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a42890257254,check row once before posting — context unclear,row,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a42890257254,check row once before posting — context unclear,row,3,row_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a4351a03dcdf,malik ji thulo report pathaunuhos,thulo,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a4351a03dcdf,malik ji thulo report pathaunuhos,thulo,1,thulo,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a4351a03dcdf,malik ji thulo report pathaunuhos,thulo,2,Thulo,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a45a42813f35,maybe form means English UI or Romanized Nepali — reviewer must decide (case 7),form,0,form,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a45a42813f35,maybe form means English UI or Romanized Nepali — reviewer must decide (case 7),form,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a45a42813f35,maybe form means English UI or Romanized Nepali — reviewer must decide (case 7),form,2,none_acceptable,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a45ab7d85719,Please update the field field in the English settings panel,field,0,field_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a45ab7d85719,Please update the field field in the English settings panel,field,1,FIELD,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a45ab7d85719,Please update the field field in the English settings panel,field,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a45ab7d85719,Please update the field field in the English settings panel,field,3,field,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a4a8bf3c08f8,grahak le pachi bare sodheko cha,pachi,0,Pachi,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a4a8bf3c08f8,grahak le pachi bare sodheko cha,pachi,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a4a8bf3c08f8,grahak le pachi bare sodheko cha,pachi,2,pachi,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a4e04cf46c4d,Enter TDS code in the tax panel without Devanagari rewrite (acr case 32),TDS,0,TDS,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a4e04cf46c4d,Enter TDS code in the tax panel without Devanagari rewrite (acr case 32),TDS,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a52a95f903d1,alignment challenge 29: keep surface [㎡] intact (square metre symbol),㎡,0,㎡,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a52a95f903d1,alignment challenge 29: keep surface [㎡] intact (square metre symbol),㎡,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a60cc4451fab,alignment challenge 27: keep surface [NPR−100] intact (minus sign),NPR−100,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a60cc4451fab,alignment challenge 27: keep surface [NPR−100] intact (minus sign),NPR−100,1,NPR−100,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a613ea8702f4,malik ji bonus report pathaunuhos,bonus,0,bonus,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a613ea8702f4,malik ji bonus report pathaunuhos,bonus,1,Bonus,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a613ea8702f4,malik ji bonus report pathaunuhos,bonus,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a64c335c76d0,please sabai update gardinu,sabai,0,sabai,ACCEPTABLE_PREFERRED,,Original surface matches the natural form used in the input sentence; accept as-is. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-a64c335c76d0,please sabai update gardinu,sabai,1,Sabai,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a64c335c76d0,please sabai update gardinu,sabai,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a685cb280db2,check info once before posting — context unclear,info,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-a685cb280db2,check info once before posting — context unclear,info,1,info_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
