review_id,input_text,highlighted_span,candidate_index,candidate_surface,acceptability,reviewer_entered_candidate,notes
V3R-7072e58eede1,check info once before posting — context unclear,info,2,info_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7072e58eede1,check info once before posting — context unclear,info,3,info,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-70bb538103a1,Sync failed for loss queue — retry after backup,loss,0,loss,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-70bb538103a1,Sync failed for loss queue — retry after backup,loss,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-710e647d3c50,check notice once before posting — context unclear,notice,0,NOTICE,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-710e647d3c50,check notice once before posting — context unclear,notice,1,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-710e647d3c50,check notice once before posting — context unclear,notice,2,notice,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-710e647d3c50,check notice once before posting — context unclear,notice,3,notice_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-71a4a7458588,Please open the freight module and export the report,freight,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-71a4a7458588,Please open the freight module and export the report,freight,1,freight,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-71e5df7596e1,branch ledger: pending entry ra tyasari baaki milaaune,tyasari,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-71e5df7596e1,branch ledger: pending entry ra tyasari baaki milaaune,tyasari,1,pending,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-71e5df7596e1,branch ledger: pending entry ra tyasari baaki milaaune,tyasari,2,tyasari,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-720e5bfae064,Please update the field field in the English settings panel,field,0,field,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-720e5bfae064,Please update the field field in the English settings panel,field,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-720e5bfae064,Please update the field field in the English settings panel,field,2,FIELD,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-720e5bfae064,Please update the field field in the English settings panel,field,3,field_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-721f96c25d80,Accounting staff asked about tds settings in Ask MokXya,tds,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-721f96c25d80,Accounting staff asked about tds settings in Ask MokXya,tds,1,tds,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-72aa3bc9f50b,Accounting staff asked about po settings in Ask MokXya,po,0,po,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-72aa3bc9f50b,Accounting staff asked about po settings in Ask MokXya,po,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-72c387e38542,Keep wallet as Latin identity for the ERP toolbar label,wallet,0,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-72c387e38542,Keep wallet as Latin identity for the ERP toolbar label,wallet,1,wallet,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-73674a1d24c3,check class once before posting — context unclear,class,0,CLASS,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-73674a1d24c3,check class once before posting — context unclear,class,1,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-73674a1d24c3,check class once before posting — context unclear,class,2,class_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-73674a1d24c3,check class once before posting — context unclear,class,3,class,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-744f312652d3,The receivable status must remain pending until confirm,receivable,0,receivable,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-744f312652d3,The receivable status must remain pending until confirm,receivable,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7452d219ed38,check range once before posting — context unclear,range,0,RANGE,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7452d219ed38,check range once before posting — context unclear,range,1,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-7452d219ed38,check range once before posting — context unclear,range,2,range_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7452d219ed38,check range once before posting — context unclear,range,3,range,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7461b4ce66fa,check token once before posting — context unclear,token,0,TOKEN,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7461b4ce66fa,check token once before posting — context unclear,token,1,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-7461b4ce66fa,check token once before posting — context unclear,token,2,token_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7461b4ce66fa,check token once before posting — context unclear,token,3,token,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-747e12ef179e,Filter by gateway then print the ledger summary,gateway,0,gateway,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-747e12ef179e,Filter by gateway then print the ledger summary,gateway,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-75252f1747f5,check mode once before posting — context unclear,mode,0,mode,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-75252f1747f5,check mode once before posting — context unclear,mode,1,mode_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-75252f1747f5,check mode once before posting — context unclear,mode,2,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-75252f1747f5,check mode once before posting — context unclear,mode,3,MODE,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-755e16dd8fa6,The import status must remain pending until confirm,import,0,import,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-755e16dd8fa6,The import status must remain pending until confirm,import,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7579e9c62958,Please update the lock field in the English settings panel,lock,0,lock_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7579e9c62958,Please update the lock field in the English settings panel,lock,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7579e9c62958,Please update the lock field in the English settings panel,lock,2,lock,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7579e9c62958,Please update the lock field in the English settings panel,lock,3,LOCK,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-765706eed332,Please update the cap field in the English settings panel,cap,0,cap,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-765706eed332,Please update the cap field in the English settings panel,cap,1,cap_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-765706eed332,Please update the cap field in the English settings panel,cap,2,CAP,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-765706eed332,Please update the cap field in the English settings panel,cap,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7700b1636194,Please update the query field in the English settings panel,query,0,QUERY,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7700b1636194,Please update the query field in the English settings panel,query,1,query,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7700b1636194,Please update the query field in the English settings panel,query,2,query_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7700b1636194,Please update the query field in the English settings panel,query,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-77acbe52e63b,Please update the mail field in the English settings panel,mail,0,mail_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-77acbe52e63b,Please update the mail field in the English settings panel,mail,1,mail,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-77acbe52e63b,Please update the mail field in the English settings panel,mail,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-77acbe52e63b,Please update the mail field in the English settings panel,mail,3,MAIL,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-77f712446449,Create a draft daily and leave it unposted,daily,0,daily,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-77f712446449,Create a draft daily and leave it unposted,daily,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-78155611eaae,aaja label ko hisab milaaidim ra baaki clear gara,label,0,label_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-78155611eaae,aaja label ko hisab milaaidim ra baaki clear gara,label,1,label,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-78155611eaae,aaja label ko hisab milaaidim ra baaki clear gara,label,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-78155611eaae,aaja label ko hisab milaaidim ra baaki clear gara,label,3,LABEL,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-799475487163,branch ledger: approve entry ra kinabhane baaki milaaune,kinabhane,0,approve,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-799475487163,branch ledger: approve entry ra kinabhane baaki milaaune,kinabhane,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-799475487163,branch ledger: approve entry ra kinabhane baaki milaaune,kinabhane,2,kinabhane,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7a23c45c78e3,aaja passbook ko hisab milaaidim ra baaki clear gara,passbook,0,passbook_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7a23c45c78e3,aaja passbook ko hisab milaaidim ra baaki clear gara,passbook,1,PASSBOOK,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7a23c45c78e3,aaja passbook ko hisab milaaidim ra baaki clear gara,passbook,2,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7a23c45c78e3,aaja passbook ko hisab milaaidim ra baaki clear gara,passbook,3,passbook,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7b0a9361d4fe,aaja flag ko hisab milaaidim ra baaki clear gara,flag,0,FLAG,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7b0a9361d4fe,aaja flag ko hisab milaaidim ra baaki clear gara,flag,1,flag,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7b0a9361d4fe,aaja flag ko hisab milaaidim ra baaki clear gara,flag,2,flag_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7b0a9361d4fe,aaja flag ko hisab milaaidim ra baaki clear gara,flag,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7bcf99d7d0d8,check role once before posting — context unclear,role,0,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-7bcf99d7d0d8,check role once before posting — context unclear,role,1,ROLE,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7bcf99d7d0d8,check role once before posting — context unclear,role,2,role_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7bcf99d7d0d8,check role once before posting — context unclear,role,3,role,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7bdbe95c5b21,aaja info ko hisab milaaidim ra baaki clear gara,info,0,info_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7bdbe95c5b21,aaja info ko hisab milaaidim ra baaki clear gara,info,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7bdbe95c5b21,aaja info ko hisab milaaidim ra baaki clear gara,info,2,info,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7bdbe95c5b21,aaja info ko hisab milaaidim ra baaki clear gara,info,3,INFO,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7bde06b2f2ad,check tag once before posting — context unclear,tag,0,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-7bde06b2f2ad,check tag once before posting — context unclear,tag,1,tag,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7bde06b2f2ad,check tag once before posting — context unclear,tag,2,TAG,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7bde06b2f2ad,check tag once before posting — context unclear,tag,3,tag_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7cd823dbe193,aaja choice ko hisab milaaidim ra baaki clear gara,choice,0,choice,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7cd823dbe193,aaja choice ko hisab milaaidim ra baaki clear gara,choice,1,CHOICE,INCORRECT,,Romanized Nepali function word; uppercase form is unnatural. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7cd823dbe193,aaja choice ko hisab milaaidim ra baaki clear gara,choice,2,choice_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7cd823dbe193,aaja choice ko hisab milaaidim ra baaki clear gara,choice,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7ceae126d3ab,check menu once before posting — context unclear,menu,0,NONE_ACCEPTABLE,ACCEPTABLE_ALTERNATIVE,,"Given the unclear context, choosing NONE_ACCEPTABLE is a safe outcome. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_nonmatching_to_alternative"
V3R-7ceae126d3ab,check menu once before posting — context unclear,menu,1,MENU,INCORRECT,,Case variant introduces unnecessary change from original surface. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7ceae126d3ab,check menu once before posting — context unclear,menu,2,menu,CANNOT_DECIDE,,Original surface may be fine but context is unclear; cannot confirm. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7ceae126d3ab,check menu once before posting — context unclear,menu,3,menu_alt,CANNOT_DECIDE,,Alternate form might work but the sentence context is not clear. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:blank_or_abstain_to_cannot_decide
V3R-7d48e8893896,Please update the select field in the English settings panel,select,0,select_alt,INCORRECT,,Alternate form adds noise; original surface is the correct choice here. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7d48e8893896,Please update the select field in the English settings panel,select,1,SELECT,INCORRECT,,UI field labels follow the original casing convention; do not change case. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7d48e8893896,Please update the select field in the English settings panel,select,2,select,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7d48e8893896,Please update the select field in the English settings panel,select,3,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7d93b3d89327,branch ledger: weekly entry ra malai baaki milaaune,weekly,0,malai,INCORRECT,,Alternative surface diverges from the natural form for this context. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7d93b3d89327,branch ledger: weekly entry ra malai baaki milaaune,weekly,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
V3R-7d93b3d89327,branch ledger: weekly entry ra malai baaki milaaune,weekly,2,weekly,ACCEPTABLE_PREFERRED,,Original span is the natural surface in this Romanized Nepali sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7e7796c5f299,The reconcile status must remain pending until confirm,reconcile,0,reconcile,ACCEPTABLE_PREFERRED,,Original English surface is correct for this business/UI sentence. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:acceptable_matching_span_to_preferred
V3R-7e7796c5f299,The reconcile status must remain pending until confirm,reconcile,1,NONE_ACCEPTABLE,INCORRECT,,Original surface is fine; NONE_ACCEPTABLE would over-reject a valid form. | OPTION_A_MECHANICAL_REMAP_FROM_GENSPARK_LABELS:not_acceptable_to_incorrect
